Date,open,high,low,close,EMA_50,EMA_200,EMA_5,EMA_15,returns,regime_label,signal,position,strategy_returns,cumulative_returns,cumulative_market,trade_return,target,ml_pred
2025-12-11 10:05:00+05:30,25738.44921875,25774.099609375,25733.400390625,25771.55078125,25744.501162862503,25752.734924182703,25745.460494078547,25744.6947492397,0.0012646482477951,1,1,1,0.0,0.9977183705031538,0.9965257252887352,0.0,0,0
2025-12-11 11:05:00+05:30,25765.599609375,25788.0,25764.5,25777.349609375,25768.793402161056,25759.13474584649,25790.66640199373,25792.09399411157,0.0004676377825858,1,-1,-1,0.0,0.9991120724826345,0.9967499524395244,-0.0007797391772073,0,0
2025-12-11 11:10:00+05:30,25778.25,25803.099609375,25778.099609375,25797.44921875,25769.917159674347,25759.515984382848,25792.927340912487,25792.76339719137,0.0007797391772073,1,1,1,-0.0007797391772073,0.998333025657299,0.9975271574273212,-0.0,0,0
2025-12-11 14:10:00+05:30,25873.150390625,25881.900390625,25860.599609375,25866.19921875,25847.514978565825,25792.36714365614,25873.889218081047,25874.8127721709,-0.0002396828968852,-1,-1,-1,-0.0,0.9989444985831416,1.000185559484501,0.0,0,0
2025-12-11 15:00:00+05:30,25874.75,25899.75,25874.75,25899.599609375,25860.33371287694,25801.36249339284,25883.45691738037,25882.30179210384,0.0009797234460902,-1,1,1,0.0,0.9984327877401882,1.0014770746430193,0.0,0,0
2025-12-12 13:30:00+05:30,26015.099609375,26018.05078125,26008.94921875,26015.44921875,25997.81698031761,25935.970564949817,26019.57376204908,26019.901563709773,1.876893081176334e-06,-1,-1,-1,0.0,0.9986814812187164,1.0059567086777248,0.0,0,0
2025-12-12 13:40:00+05:30,26020.05078125,26027.69921875,26020.05078125,26021.80078125,25999.59332926954,25937.65239119429,26020.41082132737,26020.149732371545,6.92075807071646e-05,-1,1,1,0.0,0.9985067857552156,1.006202308776871,0.0,0,0
2025-12-12 14:40:00+05:30,26022.94921875,26030.0,26021.349609375,26028.099609375,26013.170004591146,25948.69325356198,26031.334974610047,26031.66118276096,0.0002171352349467,-1,-1,-1,0.0,0.9988386430160764,1.0064458697608023,0.0,0,0
2025-12-12 15:00:00+05:30,26026.94921875,26050.19921875,26026.94921875,26041.80078125,26015.481171143954,25951.824000409964,26031.8886504631,26030.819335890883,0.0005110083658297,-1,1,1,0.0,0.9991302810391935,1.0069756621025956,0.0,0,0
2025-12-15 10:40:00+05:30,25956.849609375,25969.349609375,25946.94921875,25968.150390625,25993.14403759048,26022.59331111875,25965.96746102913,25965.358801431343,0.0004584788104984,-1,1,1,0.0,0.9995215883985296,1.0041277733760554,0.0,0,0
2025-12-15 14:40:00+05:30,26014.80078125,26035.650390625,26012.44921875,26035.650390625,26013.588515743668,26018.813390974043,26021.77771525908,26020.65050480084,0.0008611146483041,-1,1,1,0.0,1.000347175006448,1.0067378408503778,0.0,0,0
2025-12-16 13:30:00+05:30,25885.599609375,25897.099609375,25884.69921875,25895.849609375,25908.75230342296,25967.353066911062,25889.31113095269,25889.23338172066,0.0004075219451435,-1,1,1,0.0,1.0000743923382458,1.0013320708944438,-0.0,0,0
2025-12-16 14:10:00+05:30,25887.349609375,25888.94921875,25875.900390625,25883.25,25906.77939792044,25962.34815578175,25892.915938094266,25895.814674641057,-0.0001428989843005,-1,-1,-1,-0.0,1.0005455906087315,1.0008448734037942,-0.0,0,0
2025-12-17 10:00:00+05:30,25868.25,25871.05078125,25844.900390625,25846.099609375,25861.977272348096,25865.020699386776,25865.496452793715,25871.349772021946,-0.0008639717513023,-1,-1,-1,-0.0,1.0014288674733949,0.999408354496703,0.0,0,0
2025-12-17 11:45:00+05:30,25827.94921875,25846.849609375,25824.44921875,25844.650390625,25842.27796044798,25857.895405760173,25830.802783351064,25830.35406535428,0.0006466317450739,1,1,1,0.0,1.0017523801111476,0.9993523165897028,-0.0,0,0
2025-12-17 11:55:00+05:30,25829.69921875,25833.400390625,25816.25,25817.349609375,25840.82459879781,25857.21371654034,25826.062304753254,25828.65154393335,-0.0004762271677694,1,-1,-1,-0.0,1.0011709721418174,0.9982966590909736,0.0,0,0
2025-12-17 13:20:00+05:30,25803.599609375,25810.19921875,25799.650390625,25809.44921875,25818.25498152751,25847.47391295392,25800.34866203399,25799.435008332974,0.0002170067435582,1,1,1,0.0,1.0019329946182784,0.9979911694227552,-0.0,0,0
2025-12-17 13:35:00+05:30,25800.05078125,25800.69921875,25788.94921875,25791.150390625,25816.227852255488,25846.086581529165,25798.67571757026,25799.524320310225,-0.0003139474742482,1,-1,-1,-0.0,1.0020087398797586,0.997283596443388,0.0,0,0
2025-12-17 14:15:00+05:30,25798.5,25827.80078125,25797.25,25827.400390625,25811.228719665163,25842.34082574574,25805.71017621093,25799.81757365602,0.0011182647281089,1,1,1,0.0,1.002187438725059,0.9986852993462648,-0.0,0,0
2025-12-17 14:35:00+05:30,25811.099609375,25819.650390625,25773.05078125,25775.849609375,25808.62775430237,25840.43817396836,25793.93216540124,25797.01546101868,-0.001342492033281,1,-1,-1,-0.0,1.0010233408016511,0.9966919509400936,0.0,0,0
2025-12-17 14:45:00+05:30,25793.25,25813.69921875,25790.900390625,25806.900390625,25807.956109051323,25839.633195437826,25797.95878358111,25797.76809344594,0.0005544528844159,1,1,1,0.0,1.0003728427108984,0.9978926121873966,-0.0,0,0
2025-12-18 09:15:00+05:30,25785.69921875,25792.69921875,25774.19921875,25777.75,25820.887333024697,25824.009336797822,25807.68359375,25817.03784179686,-0.0017387986881974,1,-1,-1,-0.0,1.0006054253521848,0.9967654346105954,0.0,0,0
2025-12-18 10:15:00+05:30,25792.30078125,25824.19921875,25785.650390625,25823.400390625,25802.1935508721,25818.063808072835,25787.80434966925,25783.037587199025,0.0012504289072627,1,1,1,0.0,0.99987564235252,0.9985306286811204,0.0,0,0
2025-12-18 13:20:00+05:30,25868.80078125,25872.44921875,25861.05078125,25870.80078125,25853.13697615744,25832.065547075745,25875.282317742844,25875.725098844672,0.0001121231557723,-1,-1,-1,0.0,1.0003034502303214,1.0003634911676464,-0.0,0,0
2025-12-18 15:15:00+05:30,25821.25,25821.25,25810.30078125,25818.44921875,25830.15289083193,25829.15782844774,25813.6639087916,25813.10506214723,-7.556706501377075e-05,1,1,1,-0.0,1.000444593844999,0.9983391784193324,-0.0,0,0
2025-12-19 12:10:00+05:30,25951.400390625,25953.19921875,25939.75,25943.94921875,25913.716116541265,25856.33867713013,25937.54825275477,25936.73453137519,-0.0002736522139261,-1,1,1,-0.0,1.0003710308855225,1.0031919705382586,-0.0,0,0
2025-12-19 12:20:00+05:30,25937.44921875,25944.55078125,25930.5,25932.30078125,25915.356137556453,25857.898003083137,25935.87734844657,25936.30782846499,-0.0002158852216512,-1,-1,-1,-0.0,1.0001377945198469,1.0027415526442525,0.0,0,0
2025-12-19 12:30:00+05:30,25936.400390625,25953.150390625,25933.599609375,25951.55078125,25917.54201822301,25859.59631007204,25941.0622416707,25938.14663087554,0.0006111870116283,-1,1,1,0.0,1.0000067260961565,1.003485905220263,-0.0,0,0
2025-12-19 13:10:00+05:30,25940.80078125,25945.349609375,25920.80078125,25930.19921875,25925.873099785767,25866.428918090594,25941.82737606104,25943.530871483243,-0.0004047693514911,-1,-1,-1,-0.0,1.0003188332192343,1.002660290126823,-0.0,0,0
2025-12-22 12:40:00+05:30,26140.5,26142.099609375,26121.849609375,26121.849609375,26101.52794629833,26019.717002425645,26134.4846953039,26136.098291062288,-0.00070771815513,-1,-1,-1,-0.0,0.9993755713678888,1.0100709634751406,0.0,0,0
2025-12-22 12:50:00+05:30,26122.5,26149.849609375,26119.80078125,26147.80078125,26104.117662617664,26022.000063653173,26136.17114930174,26136.02999652621,0.0009838861446564,-1,1,1,0.0,0.9993660068119108,1.0110744347289404,-0.0,0,0
2025-12-23 09:20:00+05:30,26166.69921875,26171.44921875,26149.25,26151.150390625,26162.394770614104,26150.356453355336,26159.49457465279,26161.60083007811,-0.0005484171666889,-1,-1,-1,-0.0,0.9990506927392216,1.0112039563064423,0.0,0,0
2025-12-23 10:00:00+05:30,26174.0,26187.44921875,26172.94921875,26180.94921875,26159.31309020553,26150.35689736135,26162.15173196996,26156.49828178325,0.0003113322707839,-1,1,1,0.0,0.9991079971413884,1.0123562074481014,-0.0,0,0
2025-12-23 11:40:00+05:30,26171.349609375,26175.05078125,26166.80078125,26169.099609375,26171.001285254064,26155.74456156744,26178.22955137057,26179.54818184964,-8.022595210299688e-05,-1,-1,-1,-0.0,0.9993293644756328,1.011898010707166,0.0,0,0
2025-12-23 12:00:00+05:30,26177.94921875,26187.849609375,26177.55078125,26187.099609375,26171.835401193228,26156.552441153937,26179.57830547907,26178.7169358854,0.0003342456698212,-1,1,1,0.0,0.9996539572099966,1.0125940287003188,-0.0,0,0
2025-12-23 12:30:00+05:30,26176.349609375,26178.150390625,26167.75,26168.349609375,26173.894092851704,26158.025107123183,26177.31750716397,26179.613040003704,-0.0002502695770466,-1,-1,-1,-0.0,0.9997265018230644,1.0118690099574517,-0.0,0,0
2025-12-23 12:50:00+05:30,26186.55078125,26193.349609375,26183.900390625,26186.650390625,26174.862570806286,26158.89591174398,26181.714410172823,26180.223303047675,-5.74299343614193e-06,-1,1,1,-0.0,0.9996003999273926,1.0125766584596043,-0.0,0,0
2025-12-23 14:40:00+05:30,26209.650390625,26209.75,26166.849609375,26166.849609375,26187.023275661057,26165.94531037488,26193.98892059265,26196.732977374675,-0.001627287457792,-1,-1,-1,-0.0,0.9994266868831648,1.0118110084580223,0.0,0,0
2025-12-24 11:30:00+05:30,26214.349609375,26217.44921875,26208.94921875,26215.0,26198.2971421037,26177.07188244474,26212.668159289075,26212.077655017853,7.436062159515977e-05,-1,1,1,0.0,0.998918671744312,1.0136728716942625,0.0,0,0
2025-12-24 12:30:00+05:30,26201.900390625,26208.099609375,26198.400390625,26205.349609375,26196.87653869016,26179.01421485985,26199.3756506359,26199.04668135724,0.0001278379274483,-1,1,1,0.0,0.9986404765618232,1.0132997136100428,0.0,0,0
2025-12-26 13:40:00+05:30,26047.44921875,26050.900390625,26042.599609375,26048.69921875,26067.572065839995,26110.57050589898,26047.253384094955,26047.206133306903,3.839110670011969e-05,-1,1,1,0.0,0.9982746520785036,1.0072424085817429,-0.0,0,0
2025-12-26 13:50:00+05:30,26048.5,26052.5,26041.400390625,26044.5,26065.96377099696,26109.30556074291,26046.70159084776,26047.05317603771,-0.0001689280760036,-1,-1,-1,-0.0,0.9982823616682164,1.0070800345924549,-0.0,0,0
2025-12-29 10:00:00+05:30,26036.650390625,26042.69921875,26028.30078125,26031.5,26051.6322202074,26048.860237356268,26049.748863496847,26055.097635001013,-0.0002208374540322,-1,-1,-1,-0.0,0.9981022412131588,1.0065773549307344,0.0,0,0
2025-12-29 14:30:00+05:30,25955.099609375,25958.0,25948.25,25956.05078125,25972.02419381822,26016.288844502506,25951.78464988236,25951.292300469504,4.627928472245024e-05,-1,1,1,0.0,0.9979776294050056,1.00365990971855,0.0,0,0
2025-12-29 15:20:00+05:30,25938.75,25953.0,25938.30078125,25950.900390625,25961.81014800965,26009.109802948107,25944.41257788545,25944.29150182982,0.0003758507179976,-1,1,1,0.0,0.9976680869536346,1.0034607561326188,-0.0,0,0
2025-12-30 10:00:00+05:30,25935.55078125,25938.349609375,25923.400390625,25932.349609375,25939.088399833017,25952.90290198868,25928.74013666749,25928.58464736188,-0.0001291505328908,-1,1,1,-0.0,0.997625813076234,1.0027434407138949,0.0,0,0
2025-12-30 10:10:00+05:30,25925.44921875,25949.25,25924.0,25943.25,25938.75095138853,25952.53986368137,25932.92356768556,25930.113331085653,0.0006730445434348,-1,1,1,0.0,0.9973738775562632,1.003164933380972,0.0,0,0
2025-12-30 13:30:00+05:30,25898.55078125,25914.099609375,25898.19921875,25914.099609375,25912.051357589466,25938.825189671817,25901.316883305844,25898.66604007445,0.0005907156958431,-1,1,1,0.0,0.997850603705873,1.0020377558041704,-0.0,0,0
2025-12-31 10:00:00+05:30,25984.69921875,25993.55078125,25977.599609375,25977.599609375,25978.086779747227,25969.462753569496,25983.83370626912,25985.09810659136,-0.0002886269482412,-1,-1,-1,-0.0,0.9980123744003958,1.0044931526133485,-0.0,0,0
2025-12-31 15:00:00+05:30,26174.55078125,26174.55078125,26132.0,26134.25,26122.152012999668,26034.324812271065,26161.940514905808,26162.17410976706,-0.0015911731785133,-1,-1,-1,-0.0,0.997409163785887,1.0105504576416473,-0.0,0,0
2026-01-01 10:10:00+05:30,26166.150390625,26166.25,26147.349609375,26151.150390625,26153.28975606364,26134.45384676038,26164.14961690318,26164.456260482544,-0.0005617711241729,-1,-1,-1,-0.0,0.997554219949668,1.0112039563064423,-0.0,0,0
2026-01-01 11:30:00+05:30,26165.75,26173.849609375,26157.349609375,26160.849609375,26158.60176965609,26138.780188322195,26165.71409393631,26165.875756717865,-0.0001892230211638,-1,-1,-1,-0.0,0.9982789884549128,1.0115790024603042,-0.0,0,0
2026-01-01 12:50:00+05:30,26156.80078125,26158.25,26147.099609375,26150.25,26151.68085698419,26139.53960801589,26147.63056532129,26147.11938393154,-0.0002351390303385,-1,1,1,-0.0,0.9982732496580756,1.0111691403022267,-0.0,0,0
2026-01-01 13:20:00+05:30,26164.94921875,26166.19921875,26129.69921875,26130.55078125,26151.51245826297,26140.21138527216,26147.73313283514,26148.83718754264,-0.0013337603038358,-1,-1,-1,-0.0,0.998324770348568,1.0104074174855016,-0.0,0,0
2026-01-01 13:30:00+05:30,26155.349609375,26161.349609375,26145.19921875,26146.599609375,26151.430448244195,26140.41521002436,26148.8477552184,26149.171306184988,-0.0003001252027655,-1,-1,-1,-0.0,0.9974117240707224,1.0110279882157245,0.0,0,0
2026-01-01 13:50:00+05:30,26146.30078125,26161.900390625,26145.849609375,26158.400390625,26151.176479943304,26140.77425178591,26151.008434865675,26149.5828260178,0.0004417656973043,-1,1,1,0.0,0.997432660162396,1.0114842968870166,0.0,0,0
2026-01-01 14:50:00+05:30,26154.0,26164.0,26150.900390625,26155.400390625,26154.94271523737,26143.100342972222,26157.77012481673,26157.986551475096,3.823448387518802e-05,-1,-1,-1,0.0,0.9973945296710331,1.0113682938881572,-0.0,0,0
2026-01-02 14:30:00+05:30,26307.0,26307.0,26278.19921875,26285.650390625,26279.742675160265,26206.50480261301,26299.87167026414,26301.3886448408,-0.0008229803127666,-1,-1,-1,-0.0,0.9972038626357792,1.0164047574219428,0.0,0,0
2026-01-02 15:00:00+05:30,26297.05078125,26315.30078125,26297.05078125,26313.099609375,26281.070788131947,26211.09109892729,26295.150730589896,26294.13490657181,0.0007168719159131,-1,1,1,0.0,0.9976591089840264,1.0174661546523864,-0.0,0,0
2026-01-05 09:20:00+05:30,26340.94921875,26340.94921875,26293.900390625,26297.55078125,26334.37466509273,26335.32083199323,26323.99435763889,26331.428405761704,-0.0016210635339451,-1,-1,-1,-0.0,0.9980193007393136,1.0168649177553064,-0.0,0,0
2026-01-05 11:20:00+05:30,26343.75,26346.80078125,26320.400390625,26320.75,26336.137892080365,26334.859709623568,26341.69075481568,26343.93881945026,-0.0008863316538133,-1,-1,-1,-0.0,0.9978656435167176,1.0177619774040332,0.0,0,0
2026-01-05 12:30:00+05:30,26333.099609375,26341.69921875,26331.900390625,26333.94921875,26333.757276277443,26334.25831877212,26333.518856968483,26333.483656895667,2.0841521294556745e-05,-1,1,1,0.0,0.997641949393715,1.0182723603898982,-0.0,0,0
2026-01-05 13:00:00+05:30,26333.150390625,26334.900390625,26328.650390625,26329.55078125,26333.948480148763,26334.284509118486,26333.65233277913,26334.01797600136,-0.0001461873255217,-1,-1,-1,-0.0,0.9977082468334548,1.0181022830764677,0.0,0,0
2026-01-05 14:50:00+05:30,26261.150390625,26282.849609375,26257.5,26273.5,26290.22149914769,26320.218969244328,26257.11433206077,26256.82984457541,0.0004988350969574,-1,1,1,0.0,0.9980531332328,1.0159349301720086,-0.0,0,0
2026-01-05 15:10:00+05:30,26256.30078125,26257.900390625,26243.30078125,26249.25,26286.19532404061,26317.990737202424,26258.20217516016,26258.874175498346,-0.0002380453619241,-1,-1,-1,-0.0,0.9983038330183188,1.0149972392645668,-0.0,0,0
2026-01-06 13:00:00+05:30,26178.75,26186.80078125,26171.80078125,26177.19921875,26193.776352077806,26230.60866386088,26171.63887509689,26171.40942604546,-6.498255654807661e-05,-1,1,1,-0.0,0.99852058404638,1.0122112036995272,-0.0,0,0
2026-01-06 13:20:00+05:30,26167.05078125,26169.5,26160.30078125,26163.19921875,26190.603875322213,26228.33466436284,26169.58771375372,26171.418070960422,-0.0001223390236032,-1,-1,-1,-0.0,0.998877296297038,1.0116698563715194,0.0,0,0
2026-01-07 10:10:00+05:30,26163.599609375,26168.150390625,26155.900390625,26167.25,26160.11632451843,26174.28063586214,26150.951714499774,26146.894336514943,0.0001662510390689,-1,1,1,0.0,0.9989135362480724,1.0118264906290926,0.0,0,0
2026-01-07 10:50:00+05:30,26142.150390625,26167.94921875,26139.19921875,26165.849609375,26156.076690958475,26172.05173560565,26149.1652431636,26146.231602089745,0.0009372125145066,-1,1,1,0.0,0.9986272298336858,1.0117723407917345,-0.0,0,0
2026-01-07 11:20:00+05:30,26153.05078125,26155.5,26131.80078125,26138.849609375,26156.660345513865,26171.313398076192,26151.717254179493,26152.177255326354,-0.0005353145148275,-1,-1,-1,-0.0,0.9985318166095078,1.0107283138020056,-0.0,0,0
2026-01-07 14:20:00+05:30,26092.650390625,26098.25,26084.0,26088.150390625,26111.379652631585,26150.207394247635,26091.899344962047,26092.13722339276,-0.000120744866322,-1,-1,-1,-0.0,0.9983961729945464,1.0087678933304065,-0.0,0,0
2026-01-07 14:30:00+05:30,26096.44921875,26099.849609375,26083.19921875,26087.19921875,26109.859434724505,26149.04839965844,26091.288163733137,26091.964253554608,-0.0003448778086247,-1,-1,-1,-0.0,0.9980881435222856,1.0087311137337631,0.0,0,0
2026-01-08 14:30:00+05:30,25906.900390625,25936.849609375,25902.099609375,25932.5,25957.15638117426,26059.746666006096,25924.182195044283,25922.485708477005,0.0010442120119815,-1,1,1,0.0,0.9976251414978802,1.0027492559683937,-0.0,0,0
2026-01-09 10:10:00+05:30,25875.05078125,25878.44921875,25850.349609375,25856.599609375,25869.502257402462,25887.401538752227,25869.261099851192,25870.04933808505,-0.0006512316634919,-1,-1,-1,-0.0,0.9975405373942784,0.9998143649927091,-0.0,0,0
2026-01-09 10:30:00+05:30,25888.44921875,25890.75,25852.25,25853.099609375,25869.3479706836,25886.660770532373,25867.53264684561,25869.300295782094,-0.0013423285643399,-1,-1,-1,-0.0,0.99730521613372,0.9996790281607072,0.0,0,0
2026-01-09 15:05:00+05:30,25681.349609375,25696.80078125,25676.900390625,25688.75,25715.161793935647,25814.50222631754,25677.481551533936,25674.543457252483,0.0003621877233725,1,1,1,0.0,0.9973862103438212,0.9933240123111172,-0.0,0,0
2026-01-12 09:15:00+05:30,25671.94921875,25699.55078125,25611.05078125,25611.05078125,25700.065946691266,25702.816620820176,25672.81640625,25692.118164062485,-0.0036044787449277,1,-1,-1,-0.0,0.9976308432019068,0.9903195648497892,0.0,0,0
2026-01-12 12:10:00+05:30,25520.44921875,25578.900390625,25511.0,25578.30078125,25575.288960098544,25655.344558082856,25529.18707592522,25521.709475424388,0.0022845133718651,1,1,1,0.0,0.9996271916200486,0.9890531987789144,-0.0,0,0
2026-01-13 09:25:00+05:30,25836.75,25836.75,25760.400390625,25762.849609375,25806.978574511668,25792.06260297308,25804.342520254635,25807.8391304016,-0.0028429446032887,1,-1,-1,-0.0,1.0005260560756624,0.9961892712783714,0.0,0,0
2026-01-13 10:25:00+05:30,25761.05078125,25803.599609375,25757.44921875,25799.44921875,25784.26384550183,25786.870426499005,25764.91587095657,25763.048849427712,0.0015644470999194,1,1,1,0.0,1.0012056860951208,0.997604492759891,0.0,0,0
2026-01-13 12:15:00+05:30,25788.44921875,25790.400390625,25779.19921875,25785.75,25786.01938778228,25786.86949836163,25786.37684081916,25786.420137995345,0.0,1,-1,-1,0.0,1.0014676350353422,0.9970747759408838,0.0,0,0
2026-01-13 14:50:00+05:30,25689.900390625,25722.75,25688.5,25713.900390625,25723.701727414027,25766.74132988669,25684.442744990843,25677.35399420048,0.000904998497371,1,1,1,0.0,1.0014676350353422,0.9942965192227732,-0.0,0,0
2026-01-14 09:15:00+05:30,25647.05078125,25718.849609375,25640.400390625,25683.25,25712.987385123262,25719.73644787955,25703.882812500007,25710.330566406235,-0.0012035847776831,1,-1,-1,-0.0,1.0012358574390692,0.9931113401465425,0.0,0,0
2026-01-14 09:25:00+05:30,25704.599609375,25744.80078125,25704.150390625,25737.5,25713.65338329958,25719.76950887223,25715.370225694453,25713.16016387938,0.0012584874580932,1,1,1,0.0,1.000382092577314,0.995209061042572,-0.0,0,0
2026-01-14 09:45:00+05:30,25704.900390625,25712.849609375,25674.400390625,25689.44921875,25713.84984842428,25719.605483689586,25709.24134087792,25713.13044613785,-0.0006691331470113,1,-1,-1,-0.0,1.0002537956388384,0.993351049468403,-0.002063103788201,0,0
2026-01-14 09:50:00+05:30,25689.349609375,25743.599609375,25688.25,25742.44921875,25714.971392358617,25719.83278453596,25720.31063350195,25716.795292714363,0.002063103788201,1,1,1,-0.002063103788201,0.9981901682438934,0.9954004357815748,-0.0,0,0
2026-01-14 10:10:00+05:30,25708.400390625,25708.400390625,25692.650390625,25696.80078125,25714.61863101479,25719.564492710422,25710.35442490471,25714.535176218644,-0.000457046377292,1,-1,-1,-0.0,0.9977035744178392,0.9936353172338356,0.0,0,0
2026-01-14 10:55:00+05:30,25704.55078125,25729.0,25700.349609375,25728.80078125,25707.586169493985,25717.055745878097,25704.07664870644,25700.529094502752,0.0009784754399777,1,1,1,0.0,0.9983539096488184,0.994872682554996,-0.0,0,0
2026-01-14 12:50:00+05:30,25753.400390625,25756.099609375,25741.150390625,25747.849609375,25739.151476032646,25725.7290231136,25755.71127416968,25757.464553570324,-0.0002717934721486,1,-1,-1,-0.0,0.9985226874151004,0.9956092562840776,0.0,0,0
2026-01-14 14:45:00+05:30,25676.400390625,25715.650390625,25676.400390625,25696.44921875,25698.47604359135,25715.78524987881,25668.01260000666,25665.782670097644,0.0007710829809883,1,1,1,0.0,0.9984703484586231,0.9936217231324064,-0.0,0,0
2026-01-14 15:10:00+05:30,25673.44921875,25676.400390625,25650.80078125,25652.849609375,25694.44796090772,25713.88424377515,25669.43682033268,25670.04347701082,-0.0007887633479444,1,-1,-1,-0.0,0.9984470498239948,0.9919358279868828,0.0,0,0
2026-01-16 09:15:00+05:30,25696.05078125,25742.650390625,25679.19921875,25729.849609375,25671.481962358685,25669.99095783296,25689.349609375007,25676.69335937501,0.0023666587813548,1,1,1,0.0,0.9981628925622684,0.9949132382909248,-0.0,0,0
2026-01-16 11:35:00+05:30,25810.349609375,25814.599609375,25797.150390625,25801.599609375,25761.070072268936,25701.061708345595,25809.44149734786,25811.24956784708,-0.0003603431538319,1,-1,-1,-0.0,0.9975868173316628,0.9976876433469634,0.0,0,0
2026-01-16 12:10:00+05:30,25811.94921875,25826.599609375,25808.55078125,25823.599609375,25770.14390531235,25707.593760548403,25806.371889440976,25804.46780666987,0.0004377303759457,1,1,1,0.0,0.9977086232741054,0.9985383320052608,-0.0,0,0
2026-01-16 12:25:00+05:30,25810.849609375,25812.94921875,25744.900390625,25752.099609375,25772.52211957151,25710.0822750001,25790.21008819085,25799.430955261745,-0.0022471823386118,1,-1,-1,-0.0,0.9973300402931818,0.9957735938657934,0.0,0,0
2026-01-16 14:40:00+05:30,25704.94921875,25720.44921875,25701.849609375,25710.849609375,25729.55072994672,25710.51456852068,25703.070155848203,25702.979149651543,0.0002042356560352,1,1,1,0.0,0.9966426164138196,0.9941785526314858,-0.0,0,0
2026-01-16 14:50:00+05:30,25703.400390625,25709.94921875,25687.5,25697.55078125,25727.308628992047,25710.314991871022,25701.292465099206,25702.341122633603,-0.0002256059312552,1,-1,-1,-0.0,0.9963518901353544,0.9936643179835498,-0.0003754613652535,0,0
2026-01-16 14:55:00+05:30,25696.150390625,25711.900390625,25693.75,25707.19921875,25726.52002466884,25710.2839891534,25703.261382982808,25702.94838464816,0.0003754613652535,1,1,1,-0.0003754613652535,0.9959777984944114,0.9940374005449836,-0.0003870207199679,0,0
